Date,Close,Target,Open,High,Low,Close,Volume,MA20,MA50,Daily_Return,Volatility,Price_Range
2022-10-12,135.8059844970703,1,136.58152223774053,137.78898779453905,135.62928879673916,135.8059844970703,70433700,144.43495712280273,154.47069244384767,-0.4605228870156019,2.0606013702387065,2.159698997799893
2022-10-13,140.37081909179688,0,132.51735724415704,140.95981974279604,131.90870376504793,140.37081909179688,113224000,143.97454986572265,154.02089447021484,3.361291191718463,2.2107217648292634,9.051115977748111
2022-10-14,135.84523010253906,1,141.66660017858484,141.87276009592642,135.65870802953629,135.84523010253906,88598000,143.36983413696288,153.48685882568358,-3.2240240660690755,2.3007387294392476,6.214052066390138
2022-10-17,139.80142211914062,1,138.48597103526853,140.282437004532,137.7006219624551,139.80142211914062,85250900,142.77739028930665,153.0364633178711,2.9122789321460507,2.3292154279927058,2.5818150420768973
2022-10-18,141.11685180664062,1,142.8249846575733,144.01281203046764,138.03436952113134,141.11685180664062,99136600,142.13193359375,152.62180053710938,0.9409272577921124,2.3057798123096993,5.978442509336304
2022-10-19,141.224853515625,0,139.09460416043055,142.2948839097448,138.9080820775627,141.224853515625,61758300,141.6479637145996,152.2083154296875,0.0765335306178505,2.2759957603472056,3.386801832182101
2022-10-20,140.7634735107422,1,140.40025572638473,143.21768011702426,140.0370229627389,140.7634735107422,64522000,141.18902587890625,151.70078552246093,-0.3266988730363684,2.2746749932878076,3.1806571542853703
2022-10-21,144.57240295410156,1,140.25299045906925,145.1417806685085,140.03701908535325,144.57240295410156,86548600,141.03392181396484,151.2841598510742,2.705907540047092,2.349753231774159,5.104761583155238
2022-10-24,146.71246337890625,1,144.49386606815804,147.47817461798252,143.3256613631015,146.71246337890625,75981900,140.9691307067871,150.8394577026367,1.480268973245269,2.374944279726866,4.152513254881029
2022-10-25,149.5495147705078,0,147.3407290522299,149.69677613929844,146.62410499116672,149.5495147705078,74732300,140.99759979248046,150.4300958251953,1.9337494076931083,2.4109065363226425,3.072671148131718
2022-10-26,146.6143035888672,0,148.19481318791426,149.20594507644813,145.32828678897533,146.6143035888672,88194300,140.97354888916016,149.9651708984375,-1.9627019092271047,2.435803129518571,3.877658287472798
2022-10-27,142.1476593017578,1,145.35776595535313,146.3198108162611,141.48993368404496,142.1476593017578,109180200,141.0874252319336,149.38106964111327,-3.046526960721818,2.26721913958513,4.829877132216154
2022-10-28,152.88722229003906,0,145.4853286094403,154.61497792060942,145.11229948354543,152.88722229003906,164762400,141.94835968017577,149.01961334228517,7.555216203372583,2.694296868450403,9.502678437063992
2022-10-31,150.53121948242188,0,150.35452378899333,151.41474288743174,149.13723186575905,150.53121948242188,97943200,142.4828872680664,148.6626739501953,-1.5410070065552397,2.671720523063725,2.2775110216726944
2022-11-01,147.89048767089844,0,152.23934967138234,152.60256746450293,146.39834080336652,147.89048767089844,80379300,142.70622024536132,148.33047241210937,-1.7542751733515385,2.662389960887798,6.204226661136403
2022-11-02,142.37342834472656,0,146.22162239502856,149.3826416112209,142.34397906464244,142.37342834472656,93604600,142.6389762878418,147.89460571289064,-3.7305031669440543,2.8026929551426165,7.0386625465784505
2022-11-03,136.33607482910156,0,139.45781809061094,140.18426855678922,136.20845130657773,136.33607482910156,97918500,142.31747512817384,147.33210174560546,-4.240505820374607,2.956494716058463,3.975817250211492
2022-11-04,136.07058715820312,1,139.71866273149064,140.28898493787645,132.1373429796548,136.07058715820312,140814800,142.24480819702148,146.71520324707032,-0.1947303171454972,2.840889145350536,8.15164195822166
2022-11-07,136.60159301757812,1,134.82180210827255,136.82775039724396,133.40583154940404,136.60159301757812,83374600,142.18249435424804,146.23477752685548,0.3902429396866136,2.8418183597942663,3.421918847839919
2022-11-08,137.171875,0,138.06669154902085,139.06965789658196,135.19542542837,137.171875,89908500,142.2193733215332,145.8097360229492,0.4174782810537847,2.8329177761469104,3.874232468211971
2022-11-09,132.61917114257812,1,136.18859544917655,136.23776400792798,132.34384521853534,132.61917114257812,74917800,142.0600326538086,145.34213562011718,-3.318977638398446,2.9312064931174224,3.893918789392643
2022-11-10,144.41891479492188,1,138.88288280173376,144.41891479492188,137.1719158689749,144.41891479492188,118854000,142.26243743896484,145.1437109375,8.897464484722128,3.482653176130933,7.246998925946968
2022-11-11,147.20167541503906,0,143.3864383750097,147.5064994693465,141.9606252113591,147.20167541503906,93979700,142.83025970458985,144.9864129638672,1.9268671448395611,3.4058427172738788,5.545874257987407
2022-11-14,145.8053436279297,1,146.4838305708861,147.77196548965426,144.9695233350431,145.8053436279297,73374100,143.1304557800293,144.84340087890624,-0.94858416738286,3.368508603987305,2.802442154611157
2022-11-15,147.53599548339844,0,149.67962155098414,151.02675299903876,146.0806992107757,147.53599548339844,89868300,143.4514129638672,144.76013244628905,1.1869605135221173,3.37156251120503,4.946053788263072
2022-11-16,146.30685424804688,1,146.64119143040293,147.36883205309908,144.83188757505272,146.30685424804688,64218300,143.70551300048828,144.6242056274414,-0.8331127812736927,3.3805088041704425,2.5369444780463652
2022-11-17,148.20465087890625,1,143.98623783804743,148.95196191687904,143.71091192910288,148.20465087890625,80389400,144.07757186889648,144.55568420410157,1.2971344648295746,3.3859348356967303,5.241049987776165
2022-11-18,148.76512145996094,0,149.76810292744864,150.15159363499748,147.4671586821555,148.76512145996094,74829600,144.28720779418944,144.44123901367186,0.3781734093571964,3.338961683214394,2.6844349528419684
2022-11-21,145.5398712158203,1,147.65399909356225,147.8604860232478,145.2547175972566,145.5398712158203,58724100,144.22857818603515,144.14330871582033,-2.1680150646122276,3.364586264504197,2.605768425991215
2022-11-22,147.67364501953125,1,145.65786938764137,147.9096450709946,144.47788413446048,147.67364501953125,51804100,144.13478469848633,144.07634033203124,1.4661094488305435,3.3521317358622422,3.4317609365341184
2022-11-23,148.54881286621094,0,146.9558387051269,149.29612388958984,146.84767388557262,148.54881286621094,58301400,144.23151016235352,143.99801361083985,0.5926364494923453,3.322400422124473,2.448450004017218
2022-11-25,145.63818359375,0,145.8348427804778,146.3953372169929,144.66470036386627,145.63818359375,35195900,144.40603637695312,143.91919799804688,-1.9593756532287896,3.2765012602503147,1.73063685312664
2022-11-28,141.81314086914062,0,142.7177853624681,144.19275214587688,140.98716307142482,141.81314086914062,69246000,143.8523323059082,143.796669921875,-2.626401009833468,2.829250120440909,3.205589074452064
2022-11-29,138.8140411376953,1,141.88196729880755,142.393293327039,138.00773375100172,138.8140411376953,83763800,143.26647338867187,143.5399447631836,-2.1148249824131327,2.8449562714347065,4.385559576037281
2022-11-30,145.55953979492188,1,139.04018245155586,146.23802684928043,138.2043770255708,145.55953979492188,111380900,143.14992599487306,143.37061584472656,4.859377770390982,3.052028935474426,8.033649823709624
2022-12-01,145.83486938476562,0,145.73654727553216,146.64119170281938,144.16324348642758,145.83486938476562,71250400,143.322998046875,143.26922821044923,0.1891525558762152,2.925539988963353,2.477948216391809
2022-12-02,145.3432159423828,0,143.5240993516398,145.53004745802463,143.2192602974079,145.3432159423828,65447400,143.77335510253906,143.17724792480467,-0.3371302380952845,2.7409075902091034,2.3107871606167123
2022-12-05,144.1829071044922,0,145.3038811249747,148.4013049961633,143.33725898348703,144.1829071044922,68826400,144.17897109985353,143.10741638183595,-0.7983233550787783,2.750585353510502,5.064046012676272
2022-12-06,140.5250244140625,0,144.61560310834815,144.8417605109046,139.5515408052742,140.5250244140625,64727200,144.37514266967773,142.95775115966796,-2.5369738784492335,2.8238268412356655,5.29021970563042
2022-12-07,138.587890625,1,139.817029693259,140.97732977170875,137.663575645007,138.587890625,69721100,144.44594345092773,142.74990631103515,-1.3784973865968997,2.8443087306688586,3.3137541267017525
2022-12-08,140.26930236816406,0,139.98414879173407,141.1247931057231,138.7451823842777,140.26930236816406,62128300,144.82845001220704,142.61338592529296,1.2132457861803614,2.737047861124873,2.3796107214454025
2022-12-09,139.7875213623047,1,139.9645101732408,143.14061609699272,138.5485396692002,139.7875213623047,76097000,144.59688034057618,142.61173370361328,-0.3434685977084628,1.8474415858843816,4.592076427792506
2022-12-12,142.07862854003906,1,140.31849324023466,142.08845624970894,138.70586361029962,142.07862854003906,70462700,144.34072799682616,142.73993560791016,1.638992633538594,1.831487912915616,3.3825926394093244
2022-12-13,143.04226684570312,0,147.00500937638787,147.4671667934874,141.83279839446703,143.04226684570312,93886200,144.20257415771485,142.80396759033204,0.6782429669867529,1.830800785913569,5.63436839902036
2022-12-14,140.82000732421875,0,142.9242927483946,144.2124280542218,138.80421630941913,140.82000732421875,82291200,143.86677474975585,142.7518911743164,-1.5535684455290966,1.833555053513361,5.4082117448026565
2022-12-15,134.2219696044922,0,138.75503452609877,139.43352160827794,133.7598121718234,134.2219696044922,98931900,143.2625305175781,142.5619644165039,-4.6854405457709465,2.086588790771513,5.673709436454544
2022-12-16,132.26516723632812,0,134.40879318099954,135.35276341025192,131.49818579850947,132.26516723632812,160156900,142.4655563354492,142.35194580078124,-1.457885302927764,2.0587489171055915,3.8545776117424566
2022-12-19,130.160888671875,0,132.85516655290323,132.94366095306307,129.12842399506934,130.160888671875,79592600,141.53534469604492,142.20468505859375,-1.5909544503831865,2.059250430561908,3.815236957993733
2022-12-20,130.09205627441406,1,129.19723960857664,131.0261987808424,127.72227301817315,130.09205627441406,77432800,140.7629539489746,142.04956878662108,-0.0528825503292806,2.031072368914071,3.303925762669252
2022-12-21,133.18946838378906,0,130.76068907847488,134.52677190815584,130.53453175568677,133.18946838378906,85928000,140.0387451171875,141.98467224121094,2.380938696857382,2.0881270969652874,3.9922401524690656
2022-12-22,130.0232696533203,0,132.10790014329945,132.3143871467837,128.12548574482568,130.0232696533203,77852100,139.11246795654296,141.86901794433595,-2.3772140311764445,2.112232593015687,4.18890140195802
2022-12-23,129.65939331054688,0,128.73507853958515,130.21004508793624,127.47644161865644,129.65939331054688,63814900,138.31352844238282,141.65478942871093,-0.2798547857961408,2.0904018342084543,2.7336034692797995
2022-12-27,127.8599090576172,0,129.1873847112601,129.2168828365293,126.5717742404217,127.8599090576172,69007800,137.61586685180663,141.4950830078125,-1.3878549073723767,2.0437473523504326,2.6451085961075904
2022-12-28,123.9365463256836,1,127.5059633321295,128.84326718347396,123.76938521978283,123.9365463256836,85438400,136.87199211120603,141.17778549194335,-3.068485470426574,2.093993316331706,5.073881963691122
2022-12-29,127.44696807861328,1,125.8540011982905,128.3024440403956,125.59834568207036,127.44696807861328,75703700,135.96636352539062,140.90438781738283,2.832434707116094,1.8539858545269317,2.704098358325254
2022-12-30,127.76161193847656,0,126.26698977683236,127.78128236285382,125.30334153820444,127.76161193847656,77034200,135.06270065307618,140.63512298583984,0.2468821852781966,1.8553985778610955,2.47794082464938
2023-01-03,122.98270416259766,1,128.10575347623433,128.71540148347327,122.09772277878758,122.98270416259766,112117500,133.9446750640869,140.27950759887696,-3.740488009951049,1.977905018690575,6.617678704685687
2023-01-04,124.25118255615234,0,124.77233620258212,126.51280092971427,122.9925456360047,124.25118255615234,89113600,132.9480888366699,139.87308319091798,1.0314282826938026,2.020481560871152,3.5202552937095675
2023-01-05,122.93353271484376,1,125.0083194371755,125.63763785036863,122.67787726715528,122.93353271484376,80962700,132.068514251709,139.3975045776367,-1.0604726765583106,1.977168768841849,2.9597605832133524
2023-01-06,127.4567642211914,1,123.90701849100518,128.11558077623516,122.80570749443298,127.4567642211914,87754700,131.51195793151857,138.95564956665038,3.679412286019401,2.190720862443469,5.309873281802183
2023-01-09,127.9779281616211,1,128.2925949020793,131.18353181246084,127.72227268810084,127.9779281616211,70790800,130.89738922119142,138.58292205810548,0.4088946895947076,2.1668991318543087,3.461259124359998
2023-01-10,128.54824829101562,1,128.0860909010472,129.06940194282927,125.98180587179893,128.54824829101562,63896200,130.33542556762694,138.31093383789062,0.4456394454786627,2.175820527235494,3.0875960710303474
2023-01-11,131.26222229003906,0,129.05959971999454,131.2818777117784,128.2827904454057,131.26222229003906,69458900,129.79460525512695,137.8784338378906,2.111249305303154,2.201474271772824,2.9990872663726975
2023-01-12,131.18353271484375,1,131.6456901154858,132.0193381171801,129.24640871746402,131.18353271484375,71379600,129.201668548584,137.49148010253907,-0.0599483795279964,2.189092717568676,2.7729293997160767
2023-01-13,132.51100158691406,1,129.8265664212103,132.6683349676498,129.46274610687885,132.51100158691406,57809700,128.78621826171874,137.18389038085937,1.0119173074534027,2.1936490305088285,3.205588860770945
2023-01-17,133.6713104248047,0,132.5798345273993,134.99877137842552,131.89151977321038,133.6713104248047,63646600,128.75868530273436,137.00984802246094,0.8756320788425809,1.9441975986957176,3.10725160521514
2023-01-18,132.9534912109375,1,134.53662257229425,136.29674271738915,132.7764874230637,132.9534912109375,69672800,128.79310150146483,136.94219635009765,-0.5370031995541646,1.9186546308635692,3.5202552943254375
2023-01-19,133.01251220703125,1,131.84236946093412,133.9761529962307,131.5375453850544,133.01251220703125,58280400,128.93568267822266,136.88103485107422,0.0443922123113837,1.8797877408611037,2.438607611176309
2023-01-20,135.56907653808594,1,133.02230476612493,135.71658218378784,131.97999755468973,135.56907653808594,80223600,129.20953369140625,136.86038452148438,1.9220480003230511,1.921351593631845,3.736584629098104
2023-01-23,138.75503540039062,1,135.81492969380113,140.92815961902411,135.59860004292767,138.75503540039062,81760300,129.48781204223633,136.8920477294922,2.3500631144371953,1.9195388391319193,5.329559576096443
2023-01-24,140.1513214111328,0,137.9683697007518,140.77081216801105,137.95854199183503,140.1513214111328,66435100,129.99421463012695,137.04269073486327,1.006295740340568,1.8251434380775249,2.812270176176014
2023-01-25,139.49249267578125,1,138.53867984910516,140.05297211797858,136.49339126221906,139.49249267578125,65799300,130.48586959838866,136.94416229248046,-0.4700838555912634,1.8293177397313616,3.5595808557595205
2023-01-26,141.55747985839844,1,140.78065564701856,141.8426334902846,139.53184628445516,141.55747985839844,54105100,131.17074813842774,136.83127838134766,1.480357217084638,1.795370867537767,2.310787205829456
2023-01-27,143.4945831298828,0,140.77082215722044,144.77289057415177,140.69215546789684,143.4945831298828,70555800,132.1486499786377,136.78506317138672,1.3684216993846476,1.590319058614413,4.080735106254934
2023-01-30,140.61349487304688,1,142.54079133466578,143.12094131391822,140.46600420175812,140.61349487304688,64015300,132.80697631835938,136.64661315917968,-2.007802799237479,1.6242424652676972,2.6549371121600984
2023-01-31,141.8819580078125,1,140.31849689379183,141.93112656571586,139.90550801485074,141.8819580078125,65874500,133.51299362182618,136.558115234375,0.9020920331372696,1.625362349888283,2.0256185508651186
2023-02-01,143.0029296875,1,141.56730384751015,144.16324461699494,138.961535368266,143.0029296875,77663600,134.51400489807128,136.45408081054688,0.7900734493851314,1.275788885900201,5.201709248728946
2023-02-02,148.302978515625,1,146.41500811186492,148.65695608667727,145.69719525256042,148.302978515625,118339000,135.71659469604492,136.44483795166016,3.706251920647397,1.4354410816731915,2.9597608341168495
2023-02-03,151.9215545654297,0,145.5595309829737,154.75349514117664,145.36287177724367,151.9215545654297,154357300,137.1659957885742,136.57247161865234,2.4399887891823013,1.3969173365614471,9.390623363932974
2023-02-06,149.19778442382812,1,150.02377712562708,150.54493079230497,148.26364190831887,149.19778442382812,69858300,138.25304679870607,136.6029544067383,-1.792879324723129,1.3955395410012332,2.281288883986093
2023-02-07,152.0690460205078,0,148.12597415973434,152.63936822302708,148.12597415973434,152.0690460205078,83322600,139.45760269165038,136.67335906982422,1.9244666452440384,1.4142203076002022,4.513394063292736
2023-02-08,149.38465881347656,0,151.31195566545233,152.00027061110777,148.64717529938704,149.38465881347656,64120100,140.49942321777343,136.74828857421875,-1.7652423535748585,1.531166765952397,3.353095311720722
2023-02-09,148.3521270751953,1,151.21356571138807,151.75438976697808,147.9096401221254,148.3521270751953,56007100,141.35391845703126,136.87906829833983,-0.6911899431189084,1.529713792773458,3.844749644852669
2023-02-10,148.7165069580078,1,147.1900598433605,149.0414968354293,146.95369947058745,148.7165069580078,57450700,142.23056716918944,137.0771176147461,0.2456182395199624,1.5240291965001405,2.0877973648418617
2023-02-13,151.5133819580078,0,148.6574172040706,151.9171435900277,148.62787403653363,151.5133819580078,62199000,143.18068618774413,137.19619445800782,1.88067555996978,1.5473841136465931,3.28926955349408
2023-02-14,150.873291015625,1,149.80969157828838,151.43464142437824,148.56883308158638,150.873291015625,61707600,144.04078521728516,137.296962890625,-0.4224649559734672,1.5660178735597947,2.8658083427918655
2023-02-15,152.97093200683594,0,150.7846469892343,153.13834833360136,150.55814431502776,152.97093200683594,65573800,145.0416572570801,137.44951721191407,1.3903328926481162,1.550379389411406,2.580204018573596
2023-02-16,151.37550354003906,0,151.17852906062296,153.95570692832584,151.02097051495025,151.37550354003906,68167900,145.95980682373047,137.593369140625,-1.0429618528607687,1.5935990495141772,2.934736413375589
2023-02-17,150.23312377929688,0,150.03616431892533,150.6762863218937,148.55894582557343,150.23312377929688,59144100,146.69300918579103,137.7875311279297,-0.7546662002944404,1.5944911670998128,2.1173404963202813
2023-02-21,146.2249298095703,1,147.91880821074704,149.0021077790729,146.15600076088242,146.2249298095703,58867200,147.06650390625,137.9402719116211,-2.667982844858418,1.684755562043584,2.84610701819048
2023-02-22,146.64840698242188,1,146.60900607426132,147.67260518894304,144.92498541296462,146.64840698242188,51011300,147.39135818481446,138.06785400390626,0.2896066856746371,1.6760031673469409,2.7476197759784213
2023-02-23,147.13095092773438,0,147.810473815914,148.0566768897737,145.0037677901394,147.13095092773438,48394200,147.7732810974121,138.21472259521485,0.3290482012329843,1.6676853951483384,3.05290909963432
2023-02-24,144.48179626464844,1,144.8757151114499,144.95450188621834,143.50682683230983,144.48179626464844,55469600,147.91949691772462,138.26278594970702,-1.8005420656780124,1.704367017551422,1.4476750539085117
2023-02-27,145.67347717285156,0,145.46667494315656,146.90449291595675,145.2106140512802,145.67347717285156,44998500,148.02844161987304,138.31541015625,0.824796575770903,1.687595199787596,1.6938788646765488
2023-02-28,145.17123413085938,0,144.81670098117985,146.81586942805245,144.60004099931746,145.17123413085938,50547000,148.25632858276367,138.40243469238283,-0.3447731541385779,1.618402883048206,2.2158284287349943
2023-03-01,143.10311889648438,1,144.6000382811085,144.9939573168816,142.80767210613058,143.10311889648438,55479000,148.3173866271973,138.58005767822266,-1.4246040179769826,1.6465405840600909,2.1862852107510093
2023-03-02,143.6939697265625,1,142.18720807379,144.48182259076123,141.71448733904464,143.6939697265625,52238100,148.3519386291504,138.80863372802733,0.4128846629160687,1.6398325984305588,2.767335251716588
2023-03-03,148.7362060546875,1,145.79161175732688,148.8149928448926,145.0924034132026,148.7362060546875,70732300,148.37360000610352,139.1801400756836,3.5090103904290126,1.6170375385735805,3.722589431690011
2023-03-06,151.4936981201172,0,151.4542972077173,153.92618602775224,151.1293223291666,151.4936981201172,87558000,148.3522071838379,139.60817291259767,1.8539480995069857,1.5757938423893283,2.796863698585639
2023-03-07,149.29754638671875,1,151.3656431408717,151.69063299374776,148.83468341689917,149.29754638671875,56182000,148.35719528198243,139.93033447265626,-1.44966540565743,1.5570253772619749,2.8559495768485874
2023-03-08,150.5482940673828,0,150.4892077170001,151.1391876253047,149.52409559763862,150.5482940673828,47204800,148.28115768432616,140.3408349609375,0.8377550140203249,1.5049680134603636,1.6150920276660656
2023-03-09,148.3029022216797,0,151.2277963802791,152.1929083670859,147.9483691410299,148.3029022216797,53833600,148.22706985473633,140.71370513916017,-1.4914761137699295,1.489612412980052,4.244539226055991
2023-03-10,146.24464416503906,1,147.92868001277867,148.64758887079853,145.36816171354923,146.24464416503906,68572400,148.1216957092285,141.08139984130858,-1.387874428488245,1.513937822633618,3.2794271572493017
2023-03-13,148.18467712402344,1,145.56507334505991,150.8141236142017,145.45674341353768,148.18467712402344,84457100,148.0951042175293,141.5663624572754,1.3265668428821489,1.544435357679982,5.357380200664011
2023-03-14,150.27252197265625,1,148.98242012042218,151.07021762009597,147.82034869008896,150.27252197265625,73695900,148.0330612182617,142.02287353515624,1.4089478677241196,1.5174624432822437,3.249868930007011
2023-03-15,150.6664276123047,1,148.89376260307495,150.9224733808993,147.6430468705848,150.6664276123047,77167900,148.0227180480957,142.4809698486328,0.2621275230345166,1.51586888583356,3.2794265103144937
2023-03-16,153.48304748535156,0,149.84908663995225,154.0837837636838,149.33697988783769,153.48304748535156,76161100,148.04832382202147,143.0909767150879,1.869440934973654,1.542481970123876,4.746803875846126
2023-03-17,152.64590454101562,1,153.7095036146111,154.3594833307599,151.936838491952,152.64590454101562,98944600,148.11184387207032,143.65887115478515,-0.5454302335349714,1.5282475094745522,2.422644838807912
2023-03-20,155.00946044921875,1,152.71486085947325,155.4230948668754,151.80882025865256,155.00946044921875,73641400,148.3506607055664,144.30038970947265,1.5483913016271167,1.550799436952942,3.6142746082228423
2023-03-21,156.8609161376953,0,154.93069227015488,156.9790888157361,154.1625247817563,156.8609161376953,73938300,148.88246002197266,144.88847274780272,1.1944146396684507,1.4134570100225436,2.8165640339798017
2023-03-22,155.43296813964844,1,156.880643804934,159.6775078686916,155.41326768087632,155.43296813964844,75701800,149.321688079834,145.4375735473633,-0.9103274628291746,1.4418344831701448,4.26424018781529
2023-03-23,156.51625061035156,1,156.41777837205046,159.09646969740976,155.28523492873595,156.51625061035156,67622100,149.79095306396485,145.99693359375,0.6969451099523738,1.4445536223260496,3.8112347686738137
2023-03-24,157.81619262695312,0,156.44730394409444,157.9048221395663,155.45264879499626,157.81619262695312,59196500,150.4576728820801,146.52801300048827,0.8305476342119755,1.358565164427191,2.452173344570042
2023-03-27,155.87612915039062,0,157.51092158923748,158.3283178086609,155.4723523985585,155.87612915039062,52390300,150.96780548095705,147.0218649291992,-1.229318388860412,1.4056539471075888,2.8559654101023852
2023-03-28,155.2556610107422,1,155.57080817581272,156.08291480553032,153.61102618902072,155.2556610107422,45992200,151.47202682495117,147.4767581176758,-0.3980520577655633,1.4070864724089465,2.4718886165096023
2023-03-29,158.3282928466797,1,156.94954647836764,158.60403911493316,156.92986104995282,158.3282928466797,51305700,152.23328552246093,147.9698977661133,1.979078776216037,1.3873976514689927,1.6741780649803388
2023-03-30,159.89414978027344,1,159.07675364456475,160.00247975071784,158.82070781762587,159.89414978027344,49501700,153.04329452514648,148.5087109375,0.988993758121337,1.3911220007113891,1.1817719330919658
2023-03-31,162.3955535888672,1,159.9729235769942,162.4940408365555,159.45097422374334,162.3955535888672,68749800,153.72626190185548,149.09637176513672,1.5644123390575526,1.2318748379130031,3.0430666128121686
2023-04-03,163.6462860107422,0,161.77514833228696,163.76445869825218,161.7259047034759,163.6462860107422,56976200,154.33389129638672,149.65791595458984,0.7701765191437726,1.1898701899850737,2.0385539947762936
2023-04-04,163.11448669433594,0,164.06975594835677,164.30610131295074,162.60238002597387,163.11448669433594,46278300,155.02473831176758,150.14510498046874,-0.32496876609307,1.1228771928456156,1.7037212869768723
2023-04-05,161.2728729248047,1,162.2379998945446,162.54328933366952,159.34264903941414,161.2728729248047,51511700,155.56096725463868,150.56753601074217,-1.1290313980402589,1.1721300132191357,3.200640294255379
2023-04-06,162.1592254638672,0,159.96308282888376,162.45467221127325,159.53962067833683,162.1592254638672,45390100,156.25378341674804,151.0208706665039,0.5495980340573192,1.0891711681114709,2.915051532936417
2023-04-10,159.5691375732422,0,158.96840146235982,159.5691375732422,157.6487565719111,159.5691375732422,47716900,156.9200080871582,151.38110382080075,-1.597249791503308,1.1086310572083675,1.9203810013310945
2023-04-11,158.3578338623047,0,159.88429605818737,159.8941387722609,158.0722298566841,158.3578338623047,47644200,157.42866592407228,151.67836883544922,-0.7591090165424474,1.1191650831788635,1.8219089155768131
2023-04-12,157.66845703125,1,158.77144201112134,159.59868074602483,157.35330987869057,157.66845703125,50133100,157.79846267700196,152.01946807861327,-0.4353285304812382,1.1021721916536045,2.245370867334259
2023-04-13,163.0455322265625,0,159.17522685740187,163.28189260314673,158.96840964951016,163.0455322265625,68445600,158.41741790771485,152.4427395629883,3.4103683745993374,1.309813392581031,4.313482953636566
2023-04-14,162.70086669921875,1,162.09027277975596,163.794009087704,161.33197803499354,162.70086669921875,49386500,158.8783088684082,152.83669830322265,-0.2113921937246465,1.2692717901723225,2.462031052710472
2023-04-17,162.7205352783203,1,162.58266215472722,162.8781088558677,161.53876350080176,162.7205352783203,41516200,159.38204040527344,153.12504943847657,0.0120887979889738,1.2557860156603182,1.3393453550659444
2023-04-18,163.94171142578125,1,163.57733566867122,164.86743742961687,163.13415809407996,163.94171142578125,49923000,159.82865295410156,153.3654525756836,0.7504745147084213,1.2273096186371233,1.7332793355369065
2023-04-19,165.08413696289062,0,163.2819281451353,165.60608642613127,163.02586725800396,165.08413696289062,47720200,160.23981399536132,153.68317962646483,0.6968486098954507,1.2129194467712168,2.5802191681273143
2023-04-20,164.11898803710938,0,163.56749547193866,165.32046042282218,163.04554607797024,164.11898803710938,52456400,160.6741149902344,153.9241784667969,-0.5846406223743994,1.198441150296733,2.274914344851936
2023-04-21,162.5137481689453,1,162.5432913390932,163.9220227028112,161.991798793606,162.5137481689453,58337300,160.97398986816407,154.18676025390624,-0.978095153621772,1.2259123074764309,1.9302239092052105
2023-04-24,162.8190460205078,0,162.49405610505224,163.0849495926161,161.40091367199096,162.8190460205078,41949600,161.2241325378418,154.4760986328125,0.1878597072569654,1.2167727736374,1.6840359206251492
2023-04-25,161.2827606201172,0,162.68119268208375,163.78417796430023,161.2433597017252,161.2827606201172,48714100,161.4944641113281,154.72742370605468,-0.9435538642064812,1.2011383639642137,2.540818262575016
2023-04-26,161.2728729248047,1,160.58350725145092,162.76979197769046,160.32746143764658,161.2728729248047,45498800,161.79532470703126,154.92261352539063,-0.0061306585244946,1.1944338803435326,2.4423305400438835
2023-04-27,165.85226440429688,1,162.6811671878293,165.9999802574992,162.6811671878293,165.85226440429688,64902300,162.1715232849121,155.22219299316407,2.839529919968231,1.2747936887978044,3.3188130696699147
2023-04-28,167.10296630859375,0,165.93105213681218,167.27039764589344,165.33031595199537,167.10296630859375,55275900,162.53196411132814,155.5048336791992,0.7541060164533153,1.2685975419199027,1.9400816938980656
2023-05-01,167.0143280029297,0,166.709038569301,167.86126725124362,166.07875924686118,167.0143280029297,52472900,162.76290283203124,155.81761016845704,-0.0530441246030188,1.2299036932006884,1.7825080043824355
2023-05-02,165.98025512695312,0,167.50671716698386,167.76277797719564,164.99544284655173,165.98025512695312,48425700,162.8796012878418,156.13255279541016,-0.6191521939114208,1.232112202426901,2.7673351306439145
2023-05-03,164.90682983398438,0,166.9256982160475,168.32412999077732,164.62124085601573,164.90682983398438,65136000,162.9692184448242,156.50619079589845,-0.6467186667159397,1.239727045908622,3.702889134761591
2023-05-04,163.2720489501953,1,162.3857237588548,164.50306450874902,161.81453073644045,163.2720489501953,81235400,163.06917724609374,156.8386636352539,-0.9913360686363504,1.2331301275830904,2.688533772308574
2023-05-05,170.93389892578125,0,168.38322333782398,171.65280778469676,168.1665634032941,170.93389892578125,113453200,163.50791091918944,157.31472259521485,4.6926893028231165,1.608904120388086,3.486244381402656
2023-05-08,170.86497497558594,0,169.86046198141287,171.20966537396347,169.49608615179136,170.86497497558594,55962800,164.07270278930665,157.84238616943358,-0.0403219903298612,1.5500925019285037,1.713579222172115
2023-05-09,169.16122436523438,1,170.42178299192224,170.90433143409618,168.9938080662103,169.16122436523438,45326900,164.6128723144531,158.31214111328126,-0.997132742152107,1.55996876044222,1.9105233678858724
2023-05-10,170.9240264892578,1,170.39223444016065,171.38688948895523,169.28923440637098,170.9240264892578,53724500,165.27565078735353,158.8271969604492,1.0420840417999069,1.5562051429092347,2.0976550825842537
2023-05-11,171.1111602783203,0,171.20964753246403,171.93839911576495,169.5551548305296,171.1111602783203,49514700,165.6789321899414,159.38735778808595,0.1094836067849547,1.3878197130342929,2.3832442852353495
2023-05-12,170.18417358398438,0,171.21964497087455,171.65356424240227,168.63587209674515,170.18417358398438,45533100,166.0530975341797,159.91716186523436,-0.5417453150502571,1.39555308028265,3.017692145657122
